id_lista,nombre_representante,distrito_familia,producto,cantidad,prioridad,precio_soles,nombre_tienda,tipo,distrito_tienda,fecha
1241,Kevin Pardo,Miraflores,Atún (lata),3.0,Media,5.2,Plaza Vea Miraflores,Supermercado,Miraflores,2025-11-20
1242,María Quispe,San Martín de Porres,Galletas (paquete),2.0,Baja,2.8,Mercado Central SMP,Mercado,San Martín de Porres,2025-11-20
1243,José Alvarez,SMP,Jugo (litro),2.0,Media,4.5,Mercado Central SMP,Mercado,San Martín de Porres,2025-11-20
1244,Luis Ramírez,Surco,Café (paquete),1.0,Alta,13.9,Wong Surco,Supermercado,Surco,2025-11-20
1245,Ana Torres,Comas,Té (paquete),1.0,Baja,2.4,Bodega San Pedro,Bodega,Comas,2025-11-20
1246,Jorge Medina,San Borja,Harina (kg),2.0,Media,3.0,Plaza Vea San Borja,Supermercado,San Borja,2025-11-20
1247,Ana Torres,Pueblo Libre,Sal (kg),1.0,Alta,0.2,Metro San Borja,Supermercado,San Borja,2025-11-20
1248,Carlos López,San Borja,Mayonesa (frasco),1.0,Baja,4.8,Vivanda La Molina,Supermercado,La Molina,2025-11-20
1249,Laura Sánchez,Lince,Ketchup (frasco),1.0,Media,3.8,Tottus Lince,Supermercado,Lince,2025-11-20
1250,José García,San Isidro,Lentejas (kg),2.0,Alta,3.6,Wong San Isidro,Supermercado,San Isidro,2025-11-20
1251,Carla Huamán,Callao,Shampoo (frasco),1.0,Baja,10.8,Mercado Callao,Mercado,Callao,2025-11-21
1252,Ricardo López,La Molina,Papel higiénico (paquete),2.0,Alta,7.4,Wong La Molina,Supermercado,La Molina,2025-11-21
1253,Sofía Vargas,San Isidro,Queso (kg),1.0,Media,18.7,Metro San Isidro,Supermercado,San Isidro,2025-11-21
1254,Juan Carlos Díaz,Villa El Salvador,Yogurt (unidad),3.0,Baja,2.2,Mercado VES,Mercado,Villa El Salvador,2025-11-21
1255,Elena Rojas,Chorrillos,Manzana (kg),2.0,Alta,5.2,Bodega Chorrillos,Bodega,Chorrillos,2025-11-21
1256,Pedro Castillo,SMP,Arroz (kg),3.0,Alta,3.1,Mercado Central SMP,Mercado,San Martín de Porres,2025-11-21
1257,Carla Huamán,Surquillo,Leche evaporada 400g,2.0,Media,2.2,Mercado Surquillo,Mercado,Surquillo,2025-11-21
1258,Ricardo López,Jesús María,Pechuga de pollo (kg),2.0,Alta,10.3,Tottus Jesús María,Supermercado,Jesús María,2025-11-21
1259,Sofía Vargas,La Molina,Plátano (kg),2.0,Alta,1.5,Vivanda La Molina,Supermercado,La Molina,2025-11-21
1260,Juan Carlos Díaz,San Miguel,Detergente líquido 1L,1.0,Baja,6.6,Bodega San Miguel,Bodega,San Miguel,2025-11-21
1261,Kevin Pardo,Miraflores,Huevos (docena),1.0,Alta,10.8,Plaza Vea Miraflores,Supermercado,Miraflores,2025-11-22
1262,María Quispe,San Martín de Porres,Tomate (kg),2.0,Media,3.1,Mercado Central SMP,Mercado,San Martín de Porres,2025-11-22
1263,José Alvarez,SMP,Aceite (litro),1.0,Alta,8.9,Mercado Central SMP,Mercado,San Martín de Porres,2025-11-22
1264,Luis Ramírez,Surco,Azúcar (kg),2.0,Media,3.3,Wong Surco,Supermercado,Surco,2025-11-22
1265,Ana Torres,Comas,Pasta (paquete),3.0,Baja,2.0,Bodega San Pedro,Bodega,Comas,2025-11-22
1266,Jorge Medina,San Borja,Frijoles (kg),2.0,Alta,3.7,Plaza Vea San Borja,Supermercado,San Borja,2025-11-22
1267,Ana Torres,Pueblo Libre,Papa (kg),3.0,Media,0.7,Metro San Borja,Supermercado,San Borja,2025-11-22
1268,Carlos López,San Borja,Cebolla (kg),2.0,Alta,1.5,Vivanda La Molina,Supermercado,La Molina,2025-11-22
1269,Laura Sánchez,Lince,Atún (lata),3.0,Media,5.1,Tottus Lince,Supermercado,Lince,2025-11-22
1270,José García,San Isidro,Galletas (paquete),2.0,Baja,2.7,Wong San Isidro,Supermercado,San Isidro,2025-11-22
1271,Carla Huamán,Callao,Jugo (litro),2.0,Media,4.4,Mercado Callao,Mercado,Callao,2025-11-23
1272,Ricardo López,La Molina,Café (paquete),1.0,Alta,13.8,Wong La Molina,Supermercado,La Molina,2025-11-23
1273,Sofía Vargas,San Isidro,Té (paquete),1.0,Baja,2.3,Metro San Isidro,Supermercado,San Isidro,2025-11-23
1274,Juan Carlos Díaz,Villa El Salvador,Harina (kg),2.0,Media,2.9,Mercado VES,Mercado,Villa El Salvador,2025-11-23
1275,Elena Rojas,Chorrillos,Sal (kg),1.0,Alta,0.1,Bodega Chorrillos,Bodega,Chorrillos,2025-11-23
1276,Pedro Castillo,SMP,Mayonesa (frasco),1.0,Baja,4.7,Mercado Central SMP,Mercado,San Martín de Porres,2025-11-23
1277,Carla Huamán,Surquillo,Ketchup (frasco),1.0,Media,3.7,Mercado Surquillo,Mercado,Surquillo,2025-11-23
1278,Ricardo López,Jesús María,Lentejas (kg),2.0,Alta,3.5,Tottus Jesús María,Supermercado,Jesús María,2025-11-23
1279,Sofía Vargas,La Molina,Shampoo (frasco),1.0,Baja,10.7,Vivanda La Molina,Supermercado,La Molina,2025-11-23
1280,Juan Carlos Díaz,San Miguel,Papel higiénico (paquete),2.0,Alta,7.3,Bodega San Miguel,Bodega,San Miguel,2025-11-23
1281,Kevin Pardo,Miraflores,Queso (kg),1.0,Media,18.6,Plaza Vea Miraflores,Supermercado,Miraflores,2025-11-24
1282,María Quispe,San Martín de Porres,Yogurt (unidad),3.0,Baja,2.1,Mercado Central SMP,Mercado,San Martín de Porres,2025-11-24
1283,José Alvarez,SMP,Manzana (kg),2.0,Alta,5.1,Mercado Central SMP,Mercado,San Martín de Porres,2025-11-24
1284,Luis Ramírez,Surco,Arroz (kg),3.0,Alta,3.0,Wong Surco,Supermercado,Surco,2025-11-24
1285,Ana Torres,Comas,Leche evaporada 400g,2.0,Media,2.1,Bodega San Pedro,Bodega,Comas,2025-11-24
1286,Jorge Medina,San Borja,Pechuga de pollo (kg),2.0,Alta,10.2,Plaza Vea San Borja,Supermercado,San Borja,2025-11-24
1287,Ana Torres,Pueblo Libre,Plátano (kg),2.0,Alta,1.4,Metro San Borja,Supermercado,San Borja,2025-11-24
1288,Carlos López,San Borja,Detergente líquido 1L,1.0,Baja,6.5,Vivanda La Molina,Supermercado,La Molina,2025-11-24
1289,Laura Sánchez,Lince,Huevos (docena),1.0,Alta,10.7,Tottus Lince,Supermercado,Lince,2025-11-24
1290,José García,San Isidro,Tomate (kg),2.0,Media,3.0,Wong San Isidro,Supermercado,San Isidro,2025-11-24
1291,Carla Huamán,Callao,Aceite (litro),1.0,Alta,8.8,Mercado Callao,Mercado,Callao,2025-11-25
1292,Ricardo López,La Molina,Azúcar (kg),2.0,Media,3.2,Wong La Molina,Supermercado,La Molina,2025-11-25
1293,Sofía Vargas,San Isidro,Pasta (paquete),3.0,Baja,1.9,Metro San Isidro,Supermercado,San Isidro,2025-11-25
1294,Juan Carlos Díaz,Villa El Salvador,Frijoles (kg),2.0,Alta,3.4,Mercado VES,Mercado,Villa El Salvador,2025-11-25
1295,Elena Rojas,Chorrillos,Papa (kg),3.0,Media,0.6,Bodega Chorrillos,Bodega,Chorrillos,2025-11-25
1296,Pedro Castillo,SMP,Cebolla (kg),2.0,Alta,1.4,Mercado Central SMP,Mercado,San Martín de Porres,2025-11-25
1297,Carla Huamán,Surquillo,Atún (lata),3.0,Media,5.0,Mercado Surquillo,Mercado,Surquillo,2025-11-25
1298,Ricardo López,Jesús María,Galletas (paquete),2.0,Baja,2.6,Tottus Jesús María,Supermercado,Jesús María,2025-11-25
1299,Sofía Vargas,La Molina,Jugo (litro),2.0,Media,4.3,Vivanda La Molina,Supermercado,La Molina,2025-11-25
1300,Juan Carlos Díaz,San Miguel,Café (paquete),1.0,Alta,13.7,Bodega San Miguel,Bodega,San Miguel,2025-11-25
1301,Kevin Pardo,Miraflores,Té (paquete),1.0,Baja,2.2,Plaza Vea Miraflores,Supermercado,Miraflores,2025-11-26
1302,María Quispe,San Martín de Porres,Harina (kg),2.0,Media,2.8,Mercado Central SMP,Mercado,San Martín de Porres,2025-11-26
1303,José Alvarez,SMP,Sal (kg),1.0,Alta,0.0,Mercado Central SMP,Mercado,San Martín de Porres,2025-11-26
1304,Luis Ramírez,Surco,Mayonesa (frasco),1.0,Baja,4.6,Wong Surco,Supermercado,Surco,2025-11-26
1305,Ana Torres,Comas,Ketchup (frasco),1.0,Media,3.6,Bodega San Pedro,Bodega,Comas,2025-11-26
1306,Jorge Medina,San Borja,Lentejas (kg),2.0,Alta,3.3,Plaza Vea San Borja,Supermercado,San Borja,2025-11-26
1307,Ana Torres,Pueblo Libre,Shampoo (frasco),1.0,Baja,10.6,Metro San Borja,Supermercado,San Borja,2025-11-26
1308,Carlos López,San Borja,Papel higiénico (paquete),2.0,Alta,7.2,Vivanda La Molina,Supermercado,La Molina,2025-11-26
1309,Laura Sánchez,Lince,Queso (kg),1.0,Media,18.5,Tottus Lince,Supermercado,Lince,2025-11-26
1310,José García,San Isidro,Yogurt (unidad),3.0,Baja,2.0,Wong San Isidro,Supermercado,San Isidro,2025-11-26
1311,Carla Huamán,Callao,Manzana (kg),2.0,Alta,5.0,Mercado Callao,Mercado,Callao,2025-11-27
1312,Ricardo López,La Molina,Arroz (kg),3.0,Alta,2.9,Wong La Molina,Supermercado,La Molina,2025-11-27
1313,Sofía Vargas,San Isidro,Leche evaporada 400g,2.0,Media,2.0,Metro San Isidro,Supermercado,San Isidro,2025-11-27
1314,Juan Carlos Díaz,Villa El Salvador,Pechuga de pollo (kg),2.0,Alta,10.1,Mercado VES,Mercado,Villa El Salvador,2025-11-27
1315,Elena Rojas,Chorrillos,Plátano (kg),2.0,Alta,1.3,Bodega Chorrillos,Bodega,Chorrillos,2025-11-27
1316,Pedro Castillo,SMP,Detergente líquido 1L,1.0,Baja,6.4,Mercado Central SMP,Mercado,San Martín de Porres,2025-11-27
1317,Carla Huamán,Surquillo,Huevos (docena),1.0,Alta,10.6,Mercado Surquillo,Mercado,Surquillo,2025-11-27
1318,Ricardo López,Jesús María,Tomate (kg),2.0,Media,2.9,Tottus Jesús María,Supermercado,Jesús María,2025-11-27
1319,Sofía Vargas,La Molina,Aceite (litro),1.0,Alta,8.7,Vivanda La Molina,Supermercado,La Molina,2025-11-27
1320,Juan Carlos Díaz,San Miguel,Azúcar (kg),2.0,Media,3.1,Bodega San Miguel,Bodega,San Miguel,2025-11-27
1321,Kevin Pardo,Miraflores,Pasta (paquete),3.0,Baja,1.8,Plaza Vea Miraflores,Supermercado,Miraflores,2025-11-28
1322,María Quispe,San Martín de Porres,Frijoles (kg),2.0,Alta,3.3,Mercado Central SMP,Mercado,San Martín de Porres,2025-11-28
1323,José Alvarez,SMP,Papa (kg),3.0,Media,0.5,Mercado Central SMP,Mercado,San Martín de Porres,2025-11-28
1324,Luis Ramírez,Surco,Cebolla (kg),2.0,Alta,1.3,Wong Surco,Supermercado,Surco,2025-11-28
1325,Ana Torres,Comas,Atún (lata),3.0,Media,4.9,Bodega San Pedro,Bodega,Comas,2025-11-28
1326,Jorge Medina,San Borja,Galletas (paquete),2.0,Baja,2.5,Plaza Vea San Borja,Supermercado,San Borja,2025-11-28
1327,Ana Torres,Pueblo Libre,Jugo (litro),2.0,Media,4.2,Metro San Borja,Supermercado,San Borja,2025-11-28
1328,Carlos López,San Borja,Café (paquete),1.0,Alta,13.6,Vivanda La Molina,Supermercado,La Molina,2025-11-28
1329,Laura Sánchez,Lince,Té (paquete),1.0,Baja,2.1,Tottus Lince,Supermercado,Lince,2025-11-28
1330,José García,San Isidro,Harina (kg),2.0,Media,2.7,Wong San Isidro,Supermercado,San Isidro,2025-11-28
1331,Carla Huamán,Callao,Sal (kg),1.0,Alta,0.0,Mercado Callao,Mercado,Callao,2025-11-29
1332,Ricardo López,La Molina,Mayonesa (frasco),1.0,Baja,4.5,Wong La Molina,Supermercado,La Molina,2025-11-29
1333,Sofía Vargas,San Isidro,Ketchup (frasco),1.0,Media,3.5,Metro San Isidro,Supermercado,San Isidro,2025-11-29
1334,Juan Carlos Díaz,Villa El Salvador,Lentejas (kg),2.0,Alta,3.2,Mercado VES,Mercado,Villa El Salvador,2025-11-29
1335,Elena Rojas,Chorrillos,Shampoo (frasco),1.0,Baja,10.5,Bodega Chorrillos,Bodega,Chorrillos,2025-11-29
1336,Pedro Castillo,SMP,Papel higiénico (paquete),2.0,Alta,7.1,Mercado Central SMP,Mercado,San Martín de Porres,2025-11-29
1337,Carla Huamán,Surquillo,Queso (kg),1.0,Media,18.4,Mercado Surquillo,Mercado,Surquillo,2025-11-29
1338,Ricardo López,Jesús María,Yogurt (unidad),3.0,Baja,1.9,Tottus Jesús María,Supermercado,Jesús María,2025-11-29
1339,Sofía Vargas,La Molina,Manzana (kg),2.0,Alta,4.9,Vivanda La Molina,Supermercado,La Molina,2025-11-29
1340,Juan Carlos Díaz,San Miguel,Arroz (kg),3.0,Alta,2.8,Bodega San Miguel,Bodega,San Miguel,2025-11-29
1341,Kevin Pardo,Miraflores,Arroz (kg),3.0,Alta,3.6,Plaza Vea Miraflores,Supermercado,Miraflores,2025-12-01
1342,María Quispe,San Martín de Porres,Pechuga de pollo (kg),2.0,Alta,10.7,Mercado Central SMP,Mercado,San Martín de Porres,2025-12-01
1343,José Alvarez,SMP,Papa (kg),3.0,Media,1.3,Mercado Central SMP,Mercado,San Martín de Porres,2025-12-01
1344,Luis Ramírez,Surco,Tomate (kg),2.0,Alta,3.7,Wong Surco,Supermercado,Surco,2025-12-01
1345,Ana Torres,Comas,Pan francés (unidad),10.0,Media,0.25,Bodega San Pedro,Bodega,Comas,2025-12-01
1346,Jorge Medina,San Borja,Naranja (kg),2.5,Media,3.0,Plaza Vea San Borja,Supermercado,San Borja,2025-12-01
1347,Ana Torres,Pueblo Libre,Pasta (paquete),3.0,Baja,2.5,Metro San Borja,Supermercado,San Borja,2025-12-01
1348,Carlos López,San Borja,Jugo (litro),2.0,Media,4.6,Vivanda La Molina,Supermercado,La Molina,2025-12-01
1349,Laura Sánchez,Lince,Café (paquete),1.0,Alta,14.0,Tottus Lince,Supermercado,Lince,2025-12-01
1350,José García,San Isidro,Sal (kg),1.0,Alta,0.7,Wong San Isidro,Supermercado,San Isidro,2025-12-01
1351,Carla Huamán,Callao,Pescado bonito (kg),2.0,Alta,10.3,Mercado Callao,Mercado,Callao,2025-12-02
1352,Ricardo López,La Molina,Queso fresco (kg),1.0,Media,17.6,Wong La Molina,Supermercado,La Molina,2025-12-02
1353,Sofía Vargas,San Isidro,Aceite vegetal 1L,2.0,Alta,10.0,Metro San Isidro,Supermercado,San Isidro,2025-12-02
1354,Juan Carlos Díaz,Villa El Salvador,Papa blanca (kg),5.0,Alta,2.2,Mercado VES,Mercado,Villa El Salvador,2025-12-02
1355,Elena Rojas,Chorrillos,Galletas paquete 6u,3.0,Media,4.5,Bodega Chorrillos,Bodega,Chorrillos,2025-12-02
1356,Pedro Castillo,SMP,Azúcar rubia (kg),2.0,Alta,3.4,Mercado Central SMP,Mercado,San Martín de Porres,2025-12-02
1357,Carla Huamán,Surquillo,Frijoles (kg),2.0,Alta,3.7,Mercado Surquillo,Mercado,Surquillo,2025-12-02
1358,Ricardo López,Jesús María,Jugo (litro),2.0,Media,4.5,Tottus Jesús María,Supermercado,Jesús María,2025-12-02
1359,Sofía Vargas,La Molina,Café (paquete),1.0,Alta,13.8,Vivanda La Molina,Supermercado,La Molina,2025-12-02
1360,Juan Carlos Díaz,San Miguel,Té (paquete),1.0,Baja,2.5,Bodega San Miguel,Bodega,San Miguel,2025-12-02
1361,Kevin Pardo,Miraflores,Leche evaporada 400g,2.0,Media,2.7,Plaza Vea Miraflores,Supermercado,Miraflores,2025-12-03
1362,María Quispe,San Martín de Porres,Detergente líquido 1L,1.0,Baja,7.1,Mercado Central SMP,Mercado,San Martín de Porres,2025-12-03
1363,José Alvarez,SMP,Cebolla (kg),2.0,Alta,1.6,Mercado Central SMP,Mercado,San Martín de Porres,2025-12-03
1364,Luis Ramírez,Surco,Huevos (docena),1.0,Alta,11.2,Wong Surco,Supermercado,Surco,2025-12-03
1365,Ana Torres,Comas,Yogurt (unidad),3.0,Baja,2.7,Bodega San Pedro,Bodega,Comas,2025-12-03
1366,Jorge Medina,San Borja,Manzana (kg),2.0,Alta,5.3,Plaza Vea San Borja,Supermercado,San Borja,2025-12-03
1367,Ana Torres,Pueblo Libre,Atún (lata),3.0,Media,5.6,Metro San Borja,Supermercado,San Borja,2025-12-03
1368,Carlos López,San Borja,Galletas (paquete),2.0,Baja,3.2,Vivanda La Molina,Supermercado,La Molina,2025-12-03
1369,Laura Sánchez,Lince,Harina (kg),2.0,Media,3.4,Tottus Lince,Supermercado,Lince,2025-12-03
1370,José García,San Isidro,Mayonesa (frasco),1.0,Baja,5.2,Wong San Isidro,Supermercado,San Isidro,2025-12-03
1371,Carla Huamán,Callao,Arroz (kg),3.0,Alta,3.7,Mercado Callao,Mercado,Callao,2025-12-04
1372,Ricardo López,La Molina,Pechuga de pollo (kg),2.0,Alta,10.8,Wong La Molina,Supermercado,La Molina,2025-12-04
1373,Sofía Vargas,San Isidro,Papa (kg),3.0,Media,1.4,Metro San Isidro,Supermercado,San Isidro,2025-12-04
1374,Juan Carlos Díaz,Villa El Salvador,Tomate (kg),2.0,Alta,3.6,Mercado VES,Mercado,Villa El Salvador,2025-12-04
1375,Elena Rojas,Chorrillos,Pan francés (unidad),10.0,Media,0.24,Bodega Chorrillos,Bodega,Chorrillos,2025-12-04
1376,Pedro Castillo,SMP,Naranja (kg),2.5,Media,3.1,Mercado Central SMP,Mercado,San Martín de Porres,2025-12-04
1377,Carla Huamán,Surquillo,Pasta (paquete),3.0,Baja,2.6,Mercado Surquillo,Mercado,Surquillo,2025-12-04
1378,Ricardo López,Jesús María,Jugo (litro),2.0,Media,4.6,Tottus Jesús María,Supermercado,Jesús María,2025-12-04
1379,Sofía Vargas,La Molina,Café (paquete),1.0,Alta,14.0,Vivanda La Molina,Supermercado,La Molina,2025-12-04
1380,Juan Carlos Díaz,San Miguel,Sal (kg),1.0,Alta,0.6,Bodega San Miguel,Bodega,San Miguel,2025-12-04
1381,Kevin Pardo,Miraflores,Ketchup (frasco),1.0,Media,4.2,Plaza Vea Miraflores,Supermercado,Miraflores,2025-12-05
1382,María Quispe,San Martín de Porres,Lentejas (kg),2.0,Alta,3.9,Mercado Central SMP,Mercado,San Martín de Porres,2025-12-05
1383,José Alvarez,SMP,Shampoo (frasco),1.0,Baja,10.9,Mercado Central SMP,Mercado,San Martín de Porres,2025-12-05
1384,Luis Ramírez,Surco,Papel higiénico (paquete),2.0,Alta,7.5,Wong Surco,Supermercado,Surco,2025-12-05
1385,Ana Torres,Comas,Queso (kg),1.0,Media,18.8,Bodega San Pedro,Bodega,Comas,2025-12-05
1386,Jorge Medina,San Borja,Yogurt (unidad),3.0,Baja,2.5,Plaza Vea San Borja,Supermercado,San Borja,2025-12-05
1387,Ana Torres,Pueblo Libre,Manzana (kg),2.0,Alta,5.4,Metro San Borja,Supermercado,San Borja,2025-12-05
1388,Carlos López,San Borja,Arroz (kg),3.0,Alta,3.5,Vivanda La Molina,Supermercado,La Molina,2025-12-05
1389,Laura Sánchez,Lince,Leche evaporada 400g,2.0,Media,2.6,Tottus Lince,Supermercado,Lince,2025-12-05
1390,José García,San Isidro,Pechuga de pollo (kg),2.0,Alta,10.9,Wong San Isidro,Supermercado,San Isidro,2025-12-05
1391,Carla Huamán,Callao,Plátano (kg),2.0,Alta,1.9,Mercado Callao,Mercado,Callao,2025-12-06
1392,Ricardo López,La Molina,Detergente líquido 1L,1.0,Baja,7.0,Wong La Molina,Supermercado,La Molina,2025-12-06
1393,Sofía Vargas,San Isidro,Huevos (docena),1.0,Alta,11.1,Metro San Isidro,Supermercado,San Isidro,2025-12-06
1394,Juan Carlos Díaz,Villa El Salvador,Tomate (kg),2.0,Media,3.5,Mercado VES,Mercado,Villa El Salvador,2025-12-06
1395,Elena Rojas,Chorrillos,Aceite (litro),1.0,Alta,9.2,Bodega Chorrillos,Bodega,Chorrillos,2025-12-06
1396,Pedro Castillo,SMP,Azúcar (kg),2.0,Media,3.5,Mercado Central SMP,Mercado,San Martín de Porres,2025-12-06
1397,Carla Huamán,Surquillo,Pasta (paquete),3.0,Baja,2.4,Mercado Surquillo,Mercado,Surquillo,2025-12-06
1398,Ricardo López,Jesús María,Frijoles (kg),2.0,Alta,4.0,Tottus Jesús María,Supermercado,Jesús María,2025-12-06
1399,Sofía Vargas,La Molina,Papa (kg),3.0,Media,1.2,Vivanda La Molina,Supermercado,La Molina,2025-12-06
1400,Juan Carlos Díaz,San Miguel,Cebolla (kg),2.0,Alta,1.7,Bodega San Miguel,Bodega,San Miguel,2025-12-06
1401,Kevin Pardo,Miraflores,Atún (lata),3.0,Media,5.5,Plaza Vea Miraflores,Supermercado,Miraflores,2025-12-07
1402,María Quispe,San Martín de Porres,Galletas (paquete),2.0,Baja,3.1,Mercado Central SMP,Mercado,San Martín de Porres,2025-12-07
1403,José Alvarez,SMP,Jugo (litro),2.0,Media,4.7,Mercado Central SMP,Mercado,San Martín de Porres,2025-12-07
1404,Luis Ramírez,Surco,Café (paquete),1.0,Alta,14.1,Wong Surco,Supermercado,Surco,2025-12-07
1405,Ana Torres,Comas,Té (paquete),1.0,Baja,2.6,Bodega San Pedro,Bodega,Comas,2025-12-07
1406,Jorge Medina,San Borja,Harina (kg),2.0,Media,3.3,Plaza Vea San Borja,Supermercado,San Borja,2025-12-07
1407,Ana Torres,Pueblo Libre,Sal (kg),1.0,Alta,0.5,Metro San Borja,Supermercado,San Borja,2025-12-07
1408,Carlos López,San Borja,Mayonesa (frasco),1.0,Baja,5.1,Vivanda La Molina,Supermercado,La Molina,2025-12-07
1409,Laura Sánchez,Lince,Ketchup (frasco),1.0,Media,4.1,Tottus Lince,Supermercado,Lince,2025-12-07
1410,José García,San Isidro,Lentejas (kg),2.0,Alta,3.8,Wong San Isidro,Supermercado,San Isidro,2025-12-07
1411,Carla Huamán,Callao,Shampoo (frasco),1.0,Baja,11.0,Mercado Callao,Mercado,Callao,2025-12-08
1412,Ricardo López,La Molina,Papel higiénico (paquete),2.0,Alta,7.6,Wong La Molina,Supermercado,La Molina,2025-12-08
1413,Sofía Vargas,San Isidro,Queso (kg),1.0,Media,18.9,Metro San Isidro,Supermercado,San Isidro,2025-12-08
1414,Juan Carlos Díaz,Villa El Salvador,Yogurt (unidad),3.0,Baja,2.4,Mercado VES,Mercado,Villa El Salvador,2025-12-08
1415,Elena Rojas,Chorrillos,Manzana (kg),2.0,Alta,5.5,Plaza Vea Miraflores,Supermercado,Miraflores,2025-12-08
1416,Pedro Castillo,SMP,Arroz (kg),3.0,Alta,3.4,Mercado Central SMP,Mercado,San Martín de Porres,2025-12-08
1417,Carla Huamán,Surquillo,Leche evaporada 400g,2.0,Media,2.5,Mercado Surquillo,Mercado,Surquillo,2025-12-08
1418,Ricardo López,Jesús María,Pechuga de pollo (kg),2.0,Alta,10.6,Tottus Jesús María,Supermercado,Jesús María,2025-12-08
1419,Sofía Vargas,La Molina,Plátano (kg),2.0,Alta,1.8,Vivanda La Molina,Supermercado,La Molina,2025-12-08
1420,Juan Carlos Díaz,San Miguel,Detergente líquido 1L,1.0,Baja,6.9,Bodega San Miguel,Bodega,San Miguel,2025-12-08
1421,Kevin Pardo,Miraflores,Huevos (docena),1.0,Alta,11.0,Plaza Vea Miraflores,Supermercado,Miraflores,2025-12-09
1422,María Quispe,San Martín de Porres,Tomate (kg),2.0,Media,3.4,Mercado Central SMP,Mercado,San Martín de Porres,2025-12-09
1423,José Alvarez,SMP,Aceite (litro),1.0,Alta,9.1,Mercado Central SMP,Mercado,San Martín de Porres,2025-12-09
1424,Luis Ramírez,Surco,Azúcar (kg),2.0,Media,3.6,Wong Surco,Supermercado,Surco,2025-12-09
1425,Ana Torres,Comas,Pasta (paquete),3.0,Baja,2.3,Bodega San Pedro,Bodega,Comas,2025-12-09
1426,Jorge Medina,San Borja,Frijoles (kg),2.0,Alta,3.9,Plaza Vea San Borja,Supermercado,San Borja,2025-12-09
1427,Ana Torres,Pueblo Libre,Papa (kg),3.0,Media,1.1,Metro San Borja,Supermercado,San Borja,2025-12-09
1428,Carlos López,San Borja,Cebolla (kg),2.0,Alta,1.8,Vivanda La Molina,Supermercado,La Molina,2025-12-09
1429,Laura Sánchez,Lince,Atún (lata),3.0,Media,5.4,Tottus Lince,Supermercado,Lince,2025-12-09
1430,José García,San Isidro,Galletas (paquete),2.0,Baja,3.0,Wong San Isidro,Supermercado,San Isidro,2025-12-09
1431,Carla Huamán,Callao,Jugo (litro),2.0,Media,4.8,Mercado Callao,Mercado,Callao,2025-12-10
1432,Ricardo López,La Molina,Café (paquete),1.0,Alta,13.9,Wong La Molina,Supermercado,La Molina,2025-12-10
1433,Sofía Vargas,San Isidro,Té (paquete),1.0,Baja,2.7,Metro San Isidro,Supermercado,San Isidro,2025-12-10
1434,Juan Carlos Díaz,Villa El Salvador,Harina (kg),2.0,Media,3.2,Mercado VES,Mercado,Villa El Salvador,2025-12-10
1435,Elena Rojas,Chorrillos,Sal (kg),1.0,Alta,0.4,Bodega Chorrillos,Bodega,Chorrillos,2025-12-10
1436,Pedro Castillo,SMP,Mayonesa (frasco),1.0,Baja,5.0,Mercado Central SMP,Mercado,San Martín de Porres,2025-12-10
1437,Carla Huamán,Surquillo,Ketchup (frasco),1.0,Media,4.0,Mercado Surquillo,Mercado,Surquillo,2025-12-10
1438,Ricardo López,Jesús María,Lentejas (kg),2.0,Alta,3.7,Tottus Jesús María,Supermercado,Jesús María,2025-12-10
1439,Sofía Vargas,La Molina,Shampoo (frasco),1.0,Baja,10.8,Vivanda La Molina,Supermercado,La Molina,2025-12-10
1440,Juan Carlos Díaz,San Miguel,Papel higiénico (paquete),2.0,Alta,7.4,Bodega San Miguel,Bodega,San Miguel,2025-12-10
1441,Kevin Pardo,Miraflores,Queso (kg),1.0,Media,18.7,Plaza Vea Miraflores,Supermercado,Miraflores,2025-12-11
